Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Ashwagandha Coffee new Comparison Table (product.metafields.custom.ashwagandha_coffee_new_comparison_table),ash_benefits_section (product.metafields.custom.ash_benefits_section),ash_clinical_studies (product.metafields.custom.ash_clinical_studies),ash_comparison_table (product.metafields.custom.ash_comparison_table),ash_freebies (product.metafields.custom.ash_freebies),ash_how_to_use (product.metafields.custom.ash_how_to_use),ash_image_review (product.metafields.custom.ash_image_review),ash_ingredients (product.metafields.custom.ash_ingredients),Ash Mobile How to use (product.metafields.custom.ash_mobile_how_to_use),Ash % Off Tag (product.metafields.custom.ash_off_tag),Ash Product Price (product.metafields.custom.ash_product_price),Ash Refill Text (product.metafields.custom.ash_refill_text),Ash Shipping text (product.metafields.custom.ash_shipping_text),Ash Slashed Product Price (product.metafields.custom.ash_slashed_product_price),Ash Subscription Paragraph (product.metafields.custom.ash_subscription_paragraph),ash_subtitle (product.metafields.custom.ash_subtitle),ash_USP (product.metafields.custom.ash_usp),ash_video_review (product.metafields.custom.ash_video_review),Badges (product.metafields.custom.badges),Bags / Loose Leaf (product.metafields.custom.bags_loose_leaf),Caffeine (product.metafields.custom.caffeine),Comparison Table (Header/Footer) (product.metafields.custom.comparison_table_header_footer),Cost per Cup (product.metafields.custom.cost_per_cup),Drinkware Features (product.metafields.custom.drinkware_features),FAQs (product.metafields.custom.faqs),Form (product.metafields.custom.form),Gift Type (product.metafields.custom.gift_type),Ingredients (product.metafields.custom.ingredients),Max Quantity To Order (product.metafields.custom.max_quantity_to_order),No. of Cups (product.metafields.custom.no_of_cups),No. of Serves (product.metafields.custom.no_of_serves),Packaging (product.metafields.custom.packaging),Product Card Subtitle (product.metafields.custom.product_card_subtitle),Recipes (product.metafields.custom.recipes),Reel Section (Header/Footer) (product.metafields.custom.reel_section_header_footer),Return Shipment Icon Text (product.metafields.custom.return_shipment_icon_text),seo_description (product.metafields.custom.seo_description),SE Date of Picking (product.metafields.custom.se_date_of_picking),SE Estate (product.metafields.custom.se_estate),SE Grade (product.metafields.custom.se_grade),SE Invoice (product.metafields.custom.se_invoice),SE Origin (product.metafields.custom.se_origin),SE Season (product.metafields.custom.se_season),Sold in last 24 hours (product.metafields.custom.sold_in_last_24_hours),Steal Deal Products (product.metafields.custom.steal_deal_products),Steeping Instructions - Hot Brew (product.metafields.custom.steeping_instructions_hot_brew),Steeping Instructions - Iced Brew (product.metafields.custom.steeping_instructions_iced_brew),Subtitle (product.metafields.custom.subtitle),Tasting Notes  (product.metafields.custom.tasting_notes),Text With Image (Header/Footer) (product.metafields.custom.text_with_image_header_footer),Type Filter (product.metafields.custom.type_filter),Video Review (Header/Footer) (product.metafields.custom.video_review_header_footer),What’s Inside (product.metafields.custom.whats_inside),Whats inside - Spice (product.metafields.custom.whats_inside_spice),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Caffeine content (product.metafields.shopify.caffeine-content),Coffee roast (product.metafields.shopify.coffee-roast),Color (product.metafields.shopify.color-pattern),Country (product.metafields.shopify.country),Dietary preferences (product.metafields.shopify.dietary-preferences),Drinkware material (product.metafields.shopify.drinkware-material),Flavor (product.metafields.shopify.flavor),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Tea input type (product.metafields.shopify.tea-input-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Status
2026-badamtam-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Badamtam-1_6056a51d-6186-4b73-b11c-edda4993ea40.jpg?v=1777483934,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-badamtam-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Badamtam_6a7349db-60c1-4a48-944a-4b592e2528b5.jpg?v=1777483934,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-badamtam-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Listingimage_b5076081-503d-4eea-84dc-d54dbee3b0ff.png?v=1686671163,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-badamtam-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61SSOae3ziL._SL1000_ac0b5c47-ce23-4146-b211-8ec4658538fa.jpg?v=1686671163,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-barnesbeg-premium-darjeeling-first-flush-black-tea,2026 Barnesbeg Premium Darjeeling First Flush Black Tea FF BT-100g,"<p><span data-sheets-root=""1"">Experience the early invoice made from the freshly sprouted shoots that are tender, delicate, vibrant, and vivacious, with an amazing floral flavour and vegetal sweetness.</span></p>",VAHDAM® UK,"Food, Beverages & Tobacco > Beverages > Tea & Infusions > Tea",Single Estate,"",false,Title,Default Title,,,,,,,,ON-OJY9-2QUZ,0.0,shopify,deny,manual,19.99,19.99,true,true,,,,,LF010003999-BT-USA,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Barnesbeg_-2_f37c23e4-3e63-465a-a780-9542d405e1dc.jpg?v=1758097981,1,"",false,2026 Barnesbeg Premium Darjeeling First Flush Black Tea-100g | VAHDAM®,"Shop 2026 Margaret's Hope Darjeeling First Flush Black Tea. Bright, floral and smooth spring harvest from a celebrated estate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loose Leaf,Medium Caffeine,,'0.4,,where-is-barnesbeg-estate-located; what-are-the-flavor-notes-of-this-tea; is-this-a-limited-edition-tea; does-this-tea-contain-caffeine,Loose Leaf,,barnesbeg-premium-darjeeling-first-flush-black-tea,,,,Vacuum Packaged,Loose Leaf | 50 Cups,,,,,'2026-04-17,barnesbeg-premium-ff-25,FTGFOP1,DJ 29/26,North Darjeeling,Spring/First Flush,,,place-1-tea-spoon-leaves-in-a-cup-or-tea-pot; pour-7-fl-oz-200-ml-freshly-boiled-water-over-the-leaves; water-temperature-194-f-212-f-90-c-100-c; brew-for-3-5-mins-strain-the-leaves; to-be-served-without-milk,for-iced-tea-use-2-tea-spoons-brew-for-5-mins-1; refrigerate-for-3-4-hours-add-ice-cubes-sweetener-1,Loose Leaf Tea | 50 Cups | 100 gm," Citrusy, Smooth, Floral",,,,,,,,,,,,,vegan; vegetarian,,,,loose,,,,,,lb,,,true,,,active
2026-barnesbeg-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/3_f4ea5709-1ba1-4765-9a25-0f08dcb9c42f.jpg?v=1777481140,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-barnesbeg-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Barnesbeg_-1_9bf11b45-6ddf-4350-8a36-d5880b66765d.jpg?v=1758097981,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-barnesbeg-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Barnesbeg_9532db12-1a46-418f-95cb-2f361a821bcb.jpg?v=1758097981,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-barnesbeg-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/1_d0c4eec5-7ff9-496b-96a7-a6a3160f470c.jpg?v=1777481141,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-barnesbeg-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Common_Listing_01.jpg?v=1776177417,6,Earl Grey Black Tea Bags Citrus 100 Count VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-barnesbeg-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Common_Listing_02.jpg?v=1776177417,7,Earl Grey Black Tea Bags Citrus 100 Count VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-barnesbeg-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Common_Listing_03.jpg?v=1776177417,8,Earl Grey Black Tea Bags Citrus 100 Count VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-castleton-premium-darjeeling-first-flush-black-tea,2026 Castleton Premium Darjeeling First Flush Black Tea DJ FF BT-100g,"<p><span data-sheets-root=""1"">An early spring tea harvested from the high-altitude sections, it is mellow and light, floral and fragrant, and it comes from a world-record-holding tea estate in Darjeeling.</span></p>",VAHDAM® UK,"Food, Beverages & Tobacco > Beverages > Tea & Infusions > Tea",Single Estate,"",false,Title,Default Title,,,,,,,,UQ-TLHF-CCQU,0.0,shopify,deny,manual,24.99,24.99,true,true,,,,,LF010004000-BT-USA,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Castleton_premium-2.jpg?v=1758016618,1,"",false,2026 Castleton Premium Darjeeling First Flush Black Tea | VAHDAM®,Buy 2026 Castleton Premium First Flush Darjeeling black tea with elegant floral notes from iconic. Limited quantity single-estate loose leaf rarity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loose Leaf,Medium Caffeine,,'0.5,,what-is-first-flush; what-are-the-tasting-notes-of-this-tea; is-this-a-limited-edition-tea; does-this-tea-contain-caffeine,,,castleton-premium-darjeeling-first-flush-black-tea,,'50,,,Loose Leaf | 50 Cups,,,,,'2026-04-14,castleton-premium-ff-25,FTGFOP1,DJ 52/26,"Darjeeling, India",Spring/First Flush,,,place-1-tea-spoon-leaves-in-a-cup-or-tea-pot; pour-7-fl-oz-200-ml-freshly-boiled-water-over-the-leaves; water-temperature-194-f-212-f-90-c-100-c; brew-for-3-5-mins-strain-the-leaves; can-be-served-with-or-without-milk,for-iced-tea-use-2-tea-spoons-brew-for-5-mins-1; refrigerate-for-3-4-hours-add-ice-cubes-sweetener-1,Loose Leaf Tea | 50 Cups,"Sweet, Roasted, Crisp",,First Flush,,,,,,,,,,,vegetarian; vegan,,,,loose,,,,,,lb,,,true,,,active
2026-castleton-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/5_0f4f7ac1-96c9-474d-b9fe-a73b3adff76f.jpg?v=1777477377,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-castleton-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Castleton_premium-1.jpg?v=1758016618,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-castleton-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Castleton_premium.jpg?v=1758016619,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-castleton-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/3_db3ff293-d7d9-4cf0-81cb-fbdc7325d8a9.jpg?v=1777477377,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-castleton-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Common_Listing_01.jpg?v=1776177417,6,Earl Grey Black Tea Bags Citrus 100 Count VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-castleton-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Common_Listing_02.jpg?v=1776177417,7,Earl Grey Black Tea Bags Citrus 100 Count VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-castleton-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Common_Listing_03.jpg?v=1776177417,8,Earl Grey Black Tea Bags Citrus 100 Count VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-okayti-premium-darjeeling-first-flush-black-tea,2026 Okayti Premium Darjeeling First Flush Black Tea DJ FF BT-100g,"<div class=""product-info__description text-container"">
<div class=""prose text-content"">
<p><span data-sheets-root=""1"">An excellently made light-bodied tea with delicate floral notes and a soft vegetal sweetness from an all time top ranked Tea Estate of Darjeeling.</span><br></p>
</div>
</div>",VAHDAM® UK,"Food, Beverages & Tobacco > Beverages > Tea & Infusions > Tea",Single Estate,"",false,Title,Default Title,,,,,,,,6C-BMFT-NHUG,0.0,shopify,deny,manual,22.99,22.99,true,true,,,,,LF010004002-BT-USA,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Okayti_1.jpg?v=1757930364,1,"",false,2026 Okayti Premium Darjeeling First Flush Black Tea DJ FF BT | VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loose Leaf,Medium Caffeine,,'0.53,,why-choose-okayti-estate-tea; what-does-okt-07-mean; what-are-the-tasting-notes; is-it-suitable-for-daily-drinking; are-these-teas-sourced-directly-from-darjeeling-1; are-these-teas-sourced-directly-from-darjeeling-2,Loose Leaf,,okayti-premium-darjeeling-ff-black-tea,,'50,,Vacuum Packaged,Loose Leaf | 50 Cups,,,,,'2026-04-04,okayti-premium-ff-25,FTGFOP1,Ex 35/26,"Darjeeling, India",Spring/First Flush,,,for-iced-tea-use-2-tea-spoons-brew-for-5-mins; refrigerate-for-3-4-hours-add-ice-cubes-sweetener,place-1-tea-spoon-leaves-in-a-cup-or-tea-pot; pour-7-fl-oz-200-ml-freshly-boiled-water-over-the-leaves; water-temperature-194-f-212-f-90-c-100-c; brew-for-3-5-mins-strain-the-leaves,Loose Leaf Tea | 50 Cups,"Floral, Fruity, Woody",,Single Estate,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,draft
2026-okayti-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard_4_3163bcef-4b2c-42b2-b204-5bda57f89811_1.jpg?v=1777476313,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-okayti-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Okaytileaf.jpg?v=1757930364,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-okayti-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Okaytiliquor.jpg?v=1757930364,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-okayti-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard_5_2b8d922b-c482-480a-905e-e500a5f6b733_1.jpg?v=1777476315,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-okayti-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Common_Listing_01.jpg?v=1776177417,6,Earl Grey Black Tea Bags Citrus 100 Count VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-okayti-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Common_Listing_02.jpg?v=1776177417,7,Earl Grey Black Tea Bags Citrus 100 Count VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-okayti-premium-darjeeling-first-flush-black-tea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Common_Listing_03.jpg?v=1776177417,8,Earl Grey Black Tea Bags Citrus 100 Count VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ashwagandha-herbal-tea-tisane-100-count-bundle,Daily Wellness Tea Bundle- 100 Bags Each,"<p data-start=""171"" data-end=""446"">Experience the perfect balance of wellness and flavour with this powerful herbal tea duo. Crafted with nature’s finest ingredients, this bundle combines the calming benefits of Ashwagandha with the warming goodness of Ginger—both infused with the golden richness of Turmeric.</p>
<p data-start=""448"" data-end=""599"">Whether you're looking to relax, support immunity, or simply enjoy a soothing daily ritual, this duo is designed to fit seamlessly into your lifestyle.</p>",VAHDAM® UK,"Food, Beverages & Tobacco > Beverages > Tea & Infusions > Infusions",Herbal Teas | Tea Bags,"herbal-teas, tea-bags",true,Title,Default Title,,,,,,,,GT-7RU1-DEJ9-bundle,0.0,shopify,deny,manual,29.99,34.99,true,false,,,,,TB020001059-HT(EU),https://cdn.shopify.com/s/files/1/0684/3603/3827/files/81zl0PJEMoL._AC_SL1500.jpg?v=1684996616,1,Turmeric ashwagandha herbal tea bags with spices | VAHDAM®,false,Ashwagandha & Ginger Herbal Tea 100 Count | Caffeine Free | VAHDAM®,"A caffeine-free herbal tea blend made with turmeric, ashwagandha, and warming spices. Smooth, flavorful tea bags perfect for enjoying any time of day.",2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'1,,,,,,,,,,,,,,,,lb,,,true,,,active
turmeric-ashwagandha-herbal-tea-tisane-100-count-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/products/Turmeric-ashwagandha_1_3ecb645b-b3ca-47b9-b9b0-afde70e6364d.jpg?v=1684996616,2,Turmeric ashwagandha herbal tea bags with spices | VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ashwagandha-herbal-tea-tisane-100-count-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/616Rs-vrDnL._AC_SL1000.jpg?v=1684996616,3,Turmeric ashwagandha herbal tea bags with spices | VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ashwagandha-herbal-tea-tisane-100-count-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/TurmericGinger_42d3dd2e-2875-429a-a568-735e015cef39.jpg?v=1777391382,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ashwagandha-herbal-tea-tisane-100-count-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/TurmericGingerHerbalTeaTisane_1d472406-dfb0-4500-a807-58d834715054.jpg?v=1777391381,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ashwagandha-herbal-tea-tisane-100-count-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Ginger3rdImage_abd3cf21-4772-4f3e-96df-71e86e7e8484.jpg?v=1777391382,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ashwagandha-herbal-tea-tisane-100-count-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61qB0oFMidL._AC_SL1001.jpg?v=1684996616,7,Turmeric ashwagandha herbal tea bags with spices | VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ashwagandha-herbal-tea-tisane-100-count-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Hassle-Free-listing_1_81d9ab35-d8af-476b-a2f4-3f8f2fb87795.jpg?v=1684996616,8,Turmeric ashwagandha herbal tea bags with spices | VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ashwagandha-herbal-tea-tisane-100-count-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61WRKKyHXAL._AC_SL1000.jpg?v=1684996616,9,Turmeric ashwagandha herbal tea bags with spices | VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ashwagandha-herbal-tea-tisane-100-count-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/61og5Ty2GWS._AC_SL1001.jpg?v=1684996616,10,Turmeric ashwagandha herbal tea bags with spices | VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turmeric-ashwagandha-herbal-tea-tisane-100-count-bundle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0684/3603/3827/files/Artboard2_1__11zon_1_623cb596-27a2-42e4-b54a-17f721a573bf.jpg?v=1684996616,11,Turmeric ashwagandha herbal tea bags with spices | VAHDAM®,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
